Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
1,0,250366,242762,AlPatch_1_1,9693.1826964971,9693.268501856
1,0,250365,242762,AlPatch_1_1,9693.1826964971,9693.2705043437
1,0,250458,239902,AlPatch_0_0,65902.992450602,65903.091093132
1,0,250457,239902,AlPatch_0_0,65902.992450602,65903.093745727
1,0,250538,238133,AlPatch_2_0,12265.009874421,12265.098716335
1,0,250537,238133,AlPatch_2_0,12265.009874421,12265.104124668
1,0,250638,236479,AlPatch_0_0,43220.732014304,43220.820838239
1,0,250637,236479,AlPatch_0_0,43220.732014304,43220.820797495
1,0,250786,232684,AlPatch_2_0,464.71828863726,464.8071248202
1,0,250785,232684,AlPatch_2_0,464.71828863726,464.82039385064
1,0,251306,221808,AlPatch_1_1,7120.2067999655,7120.3081989486
1,0,251305,221808,AlPatch_1_1,7120.2067999655,7120.3046397621
1,0,251392,220294,AlPatch_2_1,72931.096760856,72931.190953069
1,0,251391,220294,AlPatch_2_1,72931.096760856,72931.190051258
1,0,251730,213181,AlPatch_0_0,16672.075945647,16672.17116131
1,0,251729,213181,AlPatch_0_0,16672.075945647,16672.174140068
1,0,251740,212820,AlPatch_2_0,49576.957148607,49577.05618128
1,0,251739,212820,AlPatch_2_0,49576.957148607,49577.045889934
1,0,251756,212660,AlPatch_2_1,6625.8029067633,6625.897462874
1,0,251755,212660,AlPatch_2_1,6625.8029067633,6625.8965077781
1,0,251894,209468,AlPatch_1_0,119189.92113164,119190.0103478
1,0,251893,209468,AlPatch_1_0,119189.92113164,119190.0073837
1,0,251956,208226,AlPatch_2_0,269.80713609776,269.89248628956
1,0,251955,208226,AlPatch_2_0,269.80713609776,269.90492591756
1,0,252066,205801,AlPatch_2_1,18299.626927223,18299.71486012
1,0,252065,205801,AlPatch_2_1,18299.626927223,18299.715158367
1,0,252098,205359,AlPatch_2_1,44781.355319689,44781.456500008
1,0,252097,205359,AlPatch_2_1,44781.355319689,44781.442101967
1,0,252394,199149,AlPatch_1_1,177872.88738068,177872.97782871
1,0,252393,199149,AlPatch_1_1,177872.88738068,177872.98508625
1,0,252604,195110,AlPatch_0_0,42505.581094133,42505.680167758
1,0,252603,195110,AlPatch_0_0,42505.581094133,42505.677227005
1,0,252824,190187,AlPatch_2_1,1616.612381413,1616.7086252325
1,0,252823,190187,AlPatch_2_1,1616.612381413,1616.7044482644
1,0,252998,186404,AlPatch_1_0,69166.787371153,69166.876455826
1,0,252997,186404,AlPatch_1_0,69166.787371153,69166.886096052
1,0,253092,184635,AlPatch_2_0,24956.921922766,24957.023597464
1,0,253091,184635,AlPatch_2_0,24956.921922766,24957.024346498
1,0,253280,180603,AlPatch_1_1,42325.882171264,42325.974191591
1,0,253279,180603,AlPatch_1_1,42325.882171264,42325.972142615
1,0,253314,180070,AlPatch_2_0,63278.733252766,63278.824941241
1,0,253313,180070,AlPatch_2_0,63278.733252766,63278.832747335
1,0,253362,179404,AlPatch_1_0,29752.423936096,29752.521318691
1,0,253361,179404,AlPatch_1_0,29752.423936096,29752.517754925
1,0,253582,174753,AlPatch_1_0,3753.5125165295,3753.6147618597
1,0,253581,174753,AlPatch_1_0,3753.5125165295,3753.5999535484
1,0,253676,172814,AlPatch_1_1,25412.726304597,25412.819073229
1,0,253675,172814,AlPatch_1_1,25412.726304597,25412.819963872
1,0,254000,165966,AlPatch_2_0,21782.116018066,21782.210886153
1,0,253999,165966,AlPatch_2_0,21782.116018066,21782.211333286
1,0,254096,164494,AlPatch_0_1,14730.481242536,14730.573454601
1,0,254095,164494,AlPatch_0_1,14730.481242536,14730.579050615
1,0,254244,161214,AlPatch_1_1,49371.66674207,49371.758318626
1,0,254243,161214,AlPatch_1_1,49371.66674207,49371.765991859
1,0,254260,160971,AlPatch_0_0,21194.546178471,21194.637690752
1,0,254259,160971,AlPatch_0_0,21194.546178471,21194.64262516
