Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
16,0,251969,38900,AlPatch_2_0,442.22816578059,442.32263128048
16,0,252016,32389,AlPatch_1_0,8357.9468687677,8358.0405541392
16,0,252015,32389,AlPatch_1_0,8357.9468687677,8358.0467224666
17,0,250078,240678,AlPatch_0_1,2750.0129362778,2750.1094179707
17,0,250077,240678,AlPatch_0_1,2750.0129362777,2750.1071150889
17,0,250186,231895,AlPatch_2_1,2342.3887424612,2342.4876256899
17,0,250185,231895,AlPatch_2_1,2342.3887424612,2342.4885908472
17,0,250406,208777,AlPatch_2_0,2647.7041971737,2647.8027855535
17,0,250405,208777,AlPatch_2_0,2647.7041971737,2647.7971485867
17,0,250784,168420,AlPatch_2_0,768.54263944989,768.63093979473
17,0,250783,168420,AlPatch_2_0,768.54263944989,768.64649155246
17,0,250894,159059,AlPatch_2_0,998.22646578968,998.32401702483
17,0,250893,159059,AlPatch_2_0,998.22646578968,998.32168966852
17,0,251042,141898,AlPatch_2_0,4512.7755505761,4512.8790666874
17,0,251041,141898,AlPatch_2_0,4512.7755505761,4512.874653358
17,0,251298,110558,AlPatch_2_1,2181.9016113455,2181.9875260174
17,0,251297,110558,AlPatch_2_1,2181.9016113455,2181.9998392053
17,0,251956,44416,AlPatch_0_0,3237.6865856217,3237.7720235878
17,0,251955,44416,AlPatch_0_0,3237.6865856217,3237.7773901518
17,0,251960,44050,AlPatch_2_0,2930.1280280451,2930.2141953778
17,0,251959,44050,AlPatch_2_0,2930.1280280451,2930.2149036712
17,0,251988,40628,AlPatch_2_0,8026.1462190601,8026.2359356134
